source_row,batch,episode_id,scene_id,attempt,anchor_index,anchor_role,trajectory_return_index,attempt_step,robot_x,robot_y,robot_yaw_rad,anchor_x,anchor_y,estimated_bearing_deg,recomputed_true_bearing_deg,recomputed_bearing_error_deg,estimated_distance_m,recomputed_true_distance_m,recomputed_distance_error_m,stored_pose_bad,recomputed_pose_bad,passed,failed_checks,measurement,trajectory
3922,reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated,196,zsNo4HB9uLZ,146,9,current,724,2749,3.8574957847595215,3.6572208404541016,-2.0520070667561425,3.731389045715332,4.356132984161377,-143.65888432189308,-142.2006591692962,1.4582251525968957,0.7362868111106327,0.7101979261120511,0.02608888499858153,0,0,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep196/measurements/301.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep196/trajectories/output_301.jsonl
4275,reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated,205,2azQ1b91cZZ,29,10,next,139,2014,-4.7039947509765625,-1.0276108980178833,0.4184245263989415,-3.181116819381714,-1.1089345216751099,-27.36261581975534,-27.03072365410333,0.33189216565202173,1.5509136340100511,1.5250477783674015,0.02586585564264965,0,0,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep205/measurements/313.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep205/trajectories/output_313.jsonl
4355,reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated,205,2azQ1b91cZZ,69,7,next,339,2214,-3.5734026432037354,-0.9433485865592957,0.018350451044508734,-0.6687108874320984,-1.284990668296814,-70.56645881245312,-7.759559979437638,62.80689883301548,2.55690632358299,2.924714260925614,0.36780793734262396,1,1,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep205/measurements/313.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep205/trajectories/output_313.jsonl
4925,reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated,264,zsNo4HB9uLZ,153,1,next,759,2734,8.740113258361816,0.07656733691692352,-3.061466403838165,2.747650384902954,0.1489841639995575,177.6802496353144,-5.283261779621031,177.0364885850646,2.968450362323229,5.992900423553487,3.024450061230258,1,1,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep264/measurements/417.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep264/trajectories/output_417.jsonl
5023,reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated,276,EU6Fwq7SyZv,26,10,next,124,2074,7.0849223136901855,-1.3516159057617188,-2.3100129072991584,6.444096565246582,-1.313538670539856,-51.12600898458547,-51.04647046470776,0.07953851987770122,0.6282724258127943,0.6419560076130183,0.013683581800223998,0,0,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep276/measurements/441.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep276/trajectories/output_441.jsonl
5489,reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated,276,EU6Fwq7SyZv,259,9,next,1289,3239,6.859487533569336,-2.352067708969116,1.0382684556608142,5.60610818862915,-1.4110605716705322,119.89696287284679,83.61325688284626,36.28370599000053,0.25356696481322977,1.5673079514790846,1.313740986665855,1,1,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep276/measurements/441.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep276/trajectories/output_441.jsonl
6593,reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated,310,QUCTc6BB5sX,14,10,next,64,1639,5.280197620391846,12.04781723022461,-2.9238243849434977,3.860031843185425,12.174802780151367,-13.4357139293364,-17.58677392711272,4.151059997776315,3.438794191061912,1.4258317448557942,2.012962446206118,1,1,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep310/measurements/499.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep310/trajectories/output_499.jsonl
7287,reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated,333,zsNo4HB9uLZ,99,6,current,489,1839,10.783570289611816,0.3698650598526001,0.20891496572696658,9.655978202819824,0.03863866254687309,-138.2388838150262,-175.59997164280526,37.361087827779045,0.48873083904189357,1.1752339513765124,0.6865031123346188,1,1,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep333/measurements/543.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep333/trajectories/output_543.jsonl
7304,reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated,333,zsNo4HB9uLZ,107,4,next,529,1879,11.09363079071045,0.4272330105304718,0.21071210262911477,11.33055305480957,0.26181674003601074,-41.12640179239584,-46.99519539381189,5.868793601416058,0.36335661140395936,0.28895449775033855,0.07440211365362082,0,0,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep333/measurements/543.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep333/trajectories/output_543.jsonl
7486,reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated,344,X7HyMhZNoso,67,10,next,329,2279,-3.6444621086120605,-16.522233963012695,0.4463671028588205,-2.4801931381225586,-14.675024032592773,25.26701899802779,32.2024272431074,6.9354082450796,2.433374988400316,2.1835079030511104,0.24986708534920554,0,0,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep344/measurements/563.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep344/trajectories/output_563.jsonl
7507,reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated,344,X7HyMhZNoso,78,12,current,384,2334,-3.641718864440918,-16.52919578552246,0.49224671886068205,-3.1638569831848145,-15.938151359558105,53.497247304571324,22.840656906764423,30.656590397806895,1.992335501161056,0.7600562420118375,1.2322792591492184,1,1,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep344/measurements/563.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep344/trajectories/output_563.jsonl
7634,reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated,351,QUCTc6BB5sX,53,14,next,259,2934,-10.606212615966797,11.165777206420898,0.5580362963607631,-7.1695780754089355,11.164939880371094,-5.2803204178173,-31.9870845469984,26.706764129181096,3.7376113127291988,3.4366346425638934,0.3009766701653054,0,0,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep351/measurements/576.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep351/trajectories/output_576.jsonl
8434,reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated,355,x8F5xyUWy9e,1,14,next,0,2325,-1.1831185817718506,-5.707215309143066,0.7417379335230962,-1.038086175918579,-5.5743937492370605,8.612843251866986,-0.014811100640302787,8.627654352507278,0.1894263537522264,0.19666205918644492,0.007235705434218503,0,0,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep355/measurements/583.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep355/trajectories/output_583.jsonl
8622,reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated,355,x8F5xyUWy9e,95,14,next,469,2794,-0.41293764114379883,-3.0656509399414062,1.2328366308454735,-1.038086175918579,-5.5743937492370605,-171.8468525207058,-174.62878195798194,2.7819294372761476,1.0515249084545106,2.5854595672188934,1.5339346587643827,1,1,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep355/measurements/583.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep355/trajectories/output_583.jsonl
9600,reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated,356,x8F5xyUWy9e,1,4,next,0,1200,0.5098021030426025,7.757091522216797,-1.0112407372494912,0.8199272751808167,7.261733055114746,3.9570962292091623,-0.01105046450313159,3.968146693712299,0.5841336533844491,0.5844293227785978,0.00029566939414871207,0,0,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep356/measurements/584.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep356/trajectories/output_584.jsonl
9804,reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated,356,x8F5xyUWy9e,166,4,current,824,2024,2.7088377475738525,2.465883255004883,-1.070871592333062,0.8199272751808167,7.261733055114746,-55.692781360777786,172.85409557467204,131.45312306455014,3.7427178310719857,5.154430916981029,1.4117130859090437,1,1,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep356/measurements/584.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep356/trajectories/output_584.jsonl
10162,reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated,366,X7HyMhZNoso,139,5,next,689,2689,0.07145360112190247,-2.254295825958252,0.73676227551689,2.331122636795044,-2.980468511581421,27.84100551233286,-60.02882190906105,87.8698274213939,2.4956167902097053,2.3734849736463786,0.12213181656332672,1,1,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep366/measurements/600.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep366/trajectories/output_600.jsonl
10359,reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated,366,X7HyMhZNoso,238,5,current,1184,3184,2.2131495475769043,-2.5998520851135254,-1.1582029362597996,2.331122636795044,-2.980468511581421,-8.02975669876253,-6.418896235841185,1.6108604629213517,0.4065513896302942,0.3984802553161976,0.008071134314096617,0,0,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep366/measurements/600.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep366/trajectories/output_600.jsonl
11189,reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated,385,x8F5xyUWy9e,18,6,next,84,1484,1.5895190238952637,8.080806732177734,-1.9012064249416984,1.3476332426071167,7.359897613525391,-37.3078345640523,0.38301739667694307,37.69085196072925,6.332715006314266,0.76040692299944,5.572308083314826,1,1,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep385/measurements/640.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep385/trajectories/output_640.jsonl
11264,reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated,385,x8F5xyUWy9e,56,8,current,274,1674,1.2327888011932373,6.596412658691406,-1.6967980724440976,1.8186372518539429,8.703516960144043,172.82268908918653,171.6815835283551,1.14110556083142,2.268574673996428,2.1870315371164066,0.08154313688002146,0,0,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep385/measurements/640.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep385/trajectories/output_640.jsonl
11475,reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated,387,QUCTc6BB5sX,44,12,current,214,1789,-6.63231086730957,16.207393646240234,2.096573171957445,-5.96800422668457,14.635271072387695,174.32491135343918,172.78188761125293,1.54302374218625,1.6737869347965284,1.706714006503493,0.03292707170696452,0,0,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep387/measurements/645.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep387/trajectories/output_645.jsonl
12128,reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated,420,zsNo4HB9uLZ,129,14,next,639,3439,12.831672668457031,2.2707290649414062,2.9238811194265395,11.098733901977539,2.3926119804382324,-2.6033002327714385,8.450788714940838,11.054088947712273,0.49131524824826706,1.737219679101486,1.245904430853219,1,1,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep420/measurements/711.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_reliability_v11_prospective_capture_shadow_100ep_20260722_accumulated_ep420/trajectories/output_711.jsonl
