frame_index,step,phase,hint,vlm_action,vlm_action_raw,arbitration,terminal_state,distance_to_start
74,370,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.637
75,375,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.674
76,380,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.715
77,385,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.755
78,390,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.796
79,395,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.839
80,400,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,1.880
81,405,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,1.914
82,410,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,1.940
83,415,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,1.954
84,420,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,1.963
85,425,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,1.970
86,430,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,1.976
87,435,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,1.984
88,440,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,1.991
89,445,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,1.997
90,450,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.002
91,455,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.013
92,460,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.039
93,465,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.074
94,470,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.113
95,475,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.151
96,480,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.194
97,485,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.233
98,490,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.274
99,495,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.314
100,500,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.353
101,505,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.389
102,510,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.430
103,515,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.468
104,520,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.505
105,525,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.545
106,530,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.592
107,535,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.633
108,540,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.674
109,545,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.716
110,550,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.755
111,555,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.797
112,560,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.838
113,565,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.875
114,570,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.915
115,575,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.956
116,580,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.991
117,585,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.027
118,590,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.066
119,595,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.102
120,600,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.135
121,605,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.174
122,610,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.206
123,615,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.236
124,620,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.271
125,625,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.313
126,630,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.358
127,635,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.398
128,640,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.440
129,645,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.483
130,650,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.525
131,655,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.568
132,660,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.610
133,665,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.648
134,670,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.691
135,675,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.730
136,680,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.761
137,685,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.775
138,690,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.785
139,695,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.794
140,700,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.804
141,705,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.808
142,710,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.815
143,715,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.823
144,720,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.830
145,725,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.836
146,730,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.844
147,735,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.853
148,740,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.858
149,745,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.864
150,750,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.872
151,755,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.878
152,760,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.884
153,765,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.891
154,770,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.898
155,775,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.904
156,780,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.909
157,785,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.917
158,790,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.924
159,795,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.930
160,800,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.933
161,805,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.933
162,810,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.945
163,815,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.966
164,820,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.993
165,825,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.023
166,830,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.055
167,835,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.088
168,840,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.125
169,845,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.159
170,850,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.191
171,855,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.219
172,860,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.247
173,865,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.274
174,870,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.303
175,875,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,4.332
176,880,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,4.354
177,885,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,4.365
178,890,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,4.373
179,895,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,4.381
180,900,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,4.389
181,905,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,4.398
182,910,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,4.407
183,915,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,4.415
184,920,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,4.420
185,925,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,4.426
186,930,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,4.432
187,935,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,4.438
188,940,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,4.445
189,945,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,4.455
190,950,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,4.463
191,955,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,4.468
192,960,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,4.472
193,965,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,4.474
194,970,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,4.477
195,975,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,4.480
196,980,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,4.490
197,985,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,4.499
198,990,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,4.506
199,995,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,4.510
200,1000,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.514
201,1005,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.513
202,1010,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.511
203,1015,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.508
204,1020,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.508
205,1025,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.509
206,1030,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.507
207,1035,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.502
208,1040,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.503
209,1045,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.501
210,1050,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.496
211,1055,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.487
212,1060,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.474
213,1065,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.463
214,1070,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.453
215,1075,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.444
216,1080,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.436
217,1085,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.428
218,1090,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.415
219,1095,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.405
220,1100,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.395
221,1105,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.381
222,1110,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.366
223,1115,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.355
224,1120,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.343
225,1125,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.327
226,1130,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.311
227,1135,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.298
228,1140,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.282
229,1145,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.270
230,1150,outbound,,VLM: forward,The next action is move forward 25 cm.,,,4.260
231,1155,outbound,,VLM: forward,The next action is move forward 25 cm.,,,4.250
232,1160,outbound,,VLM: forward,The next action is move forward 25 cm.,,,4.236
233,1165,outbound,,VLM: forward,The next action is move forward 25 cm.,,,4.222
234,1170,outbound,,VLM: forward,The next action is move forward 25 cm.,,,4.210
235,1175,outbound,,VLM: forward,The next action is move forward 25 cm.,,,4.198
236,1180,outbound,,VLM: forward,The next action is move forward 25 cm.,,,4.186
237,1185,outbound,,VLM: forward,The next action is move forward 25 cm.,,,4.175
238,1190,outbound,,VLM: forward,The next action is move forward 25 cm.,,,4.165
239,1195,outbound,,VLM: forward,The next action is move forward 25 cm.,,,4.157
240,1200,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.148
241,1205,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.143
242,1210,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.141
243,1215,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.139
244,1220,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.136
245,1225,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.134
246,1230,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.135
247,1235,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.133
248,1240,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.132
249,1245,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.131
250,1250,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.131
251,1255,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.133
252,1260,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.136
253,1265,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.134
254,1270,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.130
255,1275,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.126
256,1280,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.122
257,1285,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.118
258,1290,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.115
259,1295,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.113
260,1300,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.112
261,1305,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.115
262,1310,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.113
263,1315,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.110
264,1320,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.108
265,1325,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.106
266,1330,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.105
267,1335,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.103
268,1340,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.100
269,1345,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.095
270,1350,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.090
271,1355,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.082
272,1360,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.075
273,1365,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.068
274,1370,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.061
275,1375,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.056
276,1380,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.051
277,1385,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.047
278,1390,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.045
279,1395,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.045
280,1400,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.041
281,1405,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.037
282,1410,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.034
283,1415,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.031
284,1420,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.030
285,1425,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.029
286,1430,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.029
287,1435,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.030
288,1440,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.030
289,1445,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.032
290,1450,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.030
291,1455,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.027
292,1460,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.024
293,1465,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.020
294,1470,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.017
295,1475,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.013
296,1480,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.013
297,1485,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.012
298,1490,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.010
299,1495,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,4.009
300,1500,return,[Hint: anchor A6 · 1.2 m · left 47°],VLM: [Return] query NaVILA with return instru,[Return] query NaVILA with return instruction,,,4.008
301,1505,return,[Hint: anchor A6 · 1.2 m · left 47°],VLM: turn left,The next action is turn left 30 degree.,→ EXECUTED,,4.006
302,1510,return,[Hint: anchor A6 · 1.2 m · left 47°],VLM: turn left,The next action is turn left 30 degree.,→ EXECUTED,,4.004
303,1515,return,[Hint: anchor A6 · 1.2 m · left 47°],VLM: turn left,The next action is turn left 30 degree.,→ EXECUTED,,3.999
304,1520,return,[Hint: anchor A6 · 1.2 m · left 47°],VLM: turn left,The next action is turn left 30 degree.,→ EXECUTED,,3.991
305,1525,return,[Hint: anchor A6 · 1.2 m · left 47°],VLM: turn left,The next action is turn left 30 degree.,→ EXECUTED,,3.983
306,1530,return,[Hint: anchor A6 · 1.2 m · left 47°],VLM: turn left,The next action is turn left 30 degree.,→ EXECUTED,,3.979
307,1535,return,[Hint: anchor A6 · 1.2 m · left 47°],VLM: turn left,The next action is turn left 30 degree.,→ EXECUTED,,3.978
308,1540,return,[Hint: anchor A6 · 1.2 m · left 47°],VLM: turn left,The next action is turn left 30 degree.,→ EXECUTED,,3.976
309,1545,return,[Hint: anchor A6 · 1.2 m · left 47°],VLM: turn left,The next action is turn left 30 degree.,→ EXECUTED,,3.971
310,1550,return,[Hint: anchor A6 · 1.2 m · left 47°],VLM: turn left,The next action is turn left 30 degree.,→ EXECUTED,,3.966
311,1555,return,[Hint: anchor A6 · 1.2 m · left 25°],VLM: turn left,The next action is turn left 15 degree.,→ EXECUTED,,3.958
312,1560,return,[Hint: anchor A6 · 1.2 m · left 25°],VLM: turn left,The next action is turn left 15 degree.,→ EXECUTED,,3.953
313,1565,return,[Hint: anchor A6 · 1.2 m · left 25°],VLM: turn left,The next action is turn left 15 degree.,→ EXECUTED,,3.952
314,1570,return,[Hint: anchor A6 · 1.2 m · left 25°],VLM: turn left,The next action is turn left 15 degree.,→ EXECUTED,,3.951
315,1575,return,[Hint: anchor A6 · 1.2 m · left 25°],VLM: turn left,The next action is turn left 15 degree.,→ EXECUTED,,3.953
316,1580,return,[Hint: anchor A6 · 1.2 m · forward 12°],VLM: turn left,The next action is turn left 15 degree.,→ EXECUTED,,3.952
317,1585,return,[Hint: anchor A6 · 1.2 m · forward 12°],VLM: turn left,The next action is turn left 15 degree.,→ EXECUTED,,3.950
318,1590,return,[Hint: anchor A6 · 1.2 m · forward 12°],VLM: turn left,The next action is turn left 15 degree.,→ EXECUTED,,3.946
319,1595,return,[Hint: anchor A6 · 1.2 m · forward 12°],VLM: turn left,The next action is turn left 15 degree.,→ EXECUTED,,3.939
320,1600,return,[Hint: anchor A6 · 1.2 m · forward 12°],VLM: turn left,The next action is turn left 15 degree.,→ EXECUTED,,3.933
321,1605,return,[Hint: anchor A6 · 1.1 m · forward 2°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.930
322,1610,return,[Hint: anchor A6 · 1.1 m · forward 2°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.937
323,1615,return,[Hint: anchor A6 · 1.1 m · forward 2°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.950
324,1620,return,[Hint: anchor A6 · 1.1 m · forward 2°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.971
325,1625,return,[Hint: anchor A6 · 1.1 m · forward 2°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.989
326,1630,return,[Hint: anchor A6 · 1.1 m · forward 2°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.006
327,1635,return,[Hint: anchor A6 · 1.1 m · forward 2°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.025
328,1640,return,[Hint: anchor A6 · 1.1 m · forward 2°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.043
329,1645,return,[Hint: anchor A6 · 1.1 m · forward 2°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.061
330,1650,return,[Hint: anchor A6 · 1.1 m · forward 2°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.083
331,1655,return,[Hint: anchor A6 · 1.1 m · forward 2°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.104
332,1660,return,[Hint: anchor A6 · 1.1 m · forward 2°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.125
333,1665,return,[Hint: anchor A6 · 1.1 m · forward 2°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.150
334,1670,return,[Hint: anchor A6 · 1.1 m · forward 2°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.173
335,1675,return,[Hint: anchor A6 · 1.1 m · forward 2°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.195
336,1680,return,[Hint: anchor A5 · 1.4 m · right 41°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.220
337,1685,return,[Hint: anchor A5 · 1.4 m · right 41°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.249
338,1690,return,[Hint: anchor A5 · 1.4 m · right 41°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.274
339,1695,return,[Hint: anchor A5 · 1.4 m · right 41°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.299
