frame_index,step,phase,hint,vlm_action,vlm_action_raw,arbitration,terminal_state,distance_to_start
75,375,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.610
76,380,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.617
77,385,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.624
78,390,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.631
79,395,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.638
80,400,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.645
81,405,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.652
82,410,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.657
83,415,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.663
84,420,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.667
85,425,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.673
86,430,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.680
87,435,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.687
88,440,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.692
89,445,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.697
90,450,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,2.703
91,455,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,2.707
92,460,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,2.711
93,465,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,2.716
94,470,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,2.722
95,475,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.727
96,480,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.735
97,485,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.743
98,490,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.751
99,495,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.760
100,500,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.770
101,505,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.782
102,510,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.792
103,515,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.800
104,520,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.809
105,525,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.821
106,530,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.835
107,535,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.852
108,540,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.868
109,545,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.883
110,550,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.896
111,555,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.908
112,560,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.921
113,565,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.935
114,570,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.949
115,575,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.962
116,580,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.978
117,585,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.995
118,590,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.014
119,595,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.037
120,600,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.061
121,605,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.083
122,610,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.101
123,615,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.118
124,620,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.134
125,625,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.151
126,630,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.172
127,635,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.193
128,640,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.214
129,645,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.237
130,650,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.259
131,655,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.283
132,660,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.309
133,665,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.333
134,670,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.357
135,675,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.378
136,680,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.402
137,685,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.424
138,690,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.450
139,695,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.473
140,700,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.496
141,705,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.518
142,710,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.542
143,715,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.565
144,720,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.591
145,725,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.617
146,730,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.643
147,735,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.670
148,740,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.696
149,745,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.723
150,750,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.751
151,755,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.778
152,760,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.806
153,765,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.832
154,770,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.857
155,775,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.887
156,780,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.906
157,785,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.913
158,790,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.914
159,795,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.917
160,800,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.918
161,805,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.921
162,810,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.920
163,815,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.924
164,820,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.928
165,825,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.933
166,830,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.938
167,835,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.943
168,840,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.949
169,845,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.957
170,850,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.964
171,855,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.968
172,860,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.967
173,865,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.967
174,870,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.968
175,875,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.970
176,880,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.974
177,885,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.976
178,890,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.981
179,895,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.984
180,900,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.984
181,905,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.985
182,910,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.986
183,915,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.988
184,920,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.988
185,925,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.990
186,930,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.992
187,935,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.985
188,940,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.975
189,945,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.961
190,950,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.948
191,955,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.929
192,960,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.909
193,965,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.891
194,970,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.868
195,975,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.844
196,980,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.826
197,985,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.809
198,990,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.792
199,995,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.775
200,1000,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.757
201,1005,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.739
202,1010,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.722
203,1015,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.705
204,1020,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.686
205,1025,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.670
206,1030,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.656
207,1035,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.645
208,1040,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.631
209,1045,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.616
210,1050,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.599
211,1055,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.580
212,1060,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.556
213,1065,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.534
214,1070,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.516
215,1075,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.503
216,1080,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.491
217,1085,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.481
218,1090,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.469
219,1095,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.461
220,1100,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.454
221,1105,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.444
222,1110,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.428
223,1115,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.415
224,1120,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.402
225,1125,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.388
226,1130,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.377
227,1135,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.367
228,1140,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.355
229,1145,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.346
230,1150,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.337
231,1155,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.328
232,1160,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.319
233,1165,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.313
234,1170,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.305
235,1175,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.295
236,1180,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.292
237,1185,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.292
238,1190,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.285
239,1195,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.280
240,1200,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.274
241,1205,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.270
242,1210,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.270
243,1215,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.273
244,1220,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.275
245,1225,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,3.276
246,1230,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,3.276
247,1235,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,3.277
248,1240,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,3.282
249,1245,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,3.289
250,1250,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,3.293
251,1255,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,3.298
252,1260,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,3.299
253,1265,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,3.302
254,1270,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,3.308
255,1275,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,3.311
256,1280,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,3.315
257,1285,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,3.316
258,1290,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,3.315
259,1295,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,3.312
260,1300,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.310
261,1305,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.308
262,1310,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.306
263,1315,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.309
264,1320,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.309
265,1325,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.307
266,1330,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.302
267,1335,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.284
268,1340,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.259
269,1345,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.224
270,1350,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.190
271,1355,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.157
272,1360,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.119
273,1365,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.083
274,1370,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.045
275,1375,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.009
276,1380,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.974
277,1385,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.941
278,1390,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.901
279,1395,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.863
280,1400,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.826
281,1405,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.802
282,1410,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.796
283,1415,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.796
284,1420,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.795
285,1425,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.793
286,1430,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.791
287,1435,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.789
288,1440,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.787
289,1445,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.788
290,1450,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.781
291,1455,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.774
292,1460,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.769
293,1465,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.764
294,1470,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.758
295,1475,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.751
296,1480,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.744
297,1485,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.737
298,1490,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.730
299,1495,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.724
300,1500,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.721
301,1505,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.720
302,1510,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.717
303,1515,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.715
304,1520,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.715
305,1525,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.715
306,1530,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.714
307,1535,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.711
308,1540,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.704
309,1545,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.698
310,1550,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.690
311,1555,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.684
312,1560,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.681
313,1565,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.679
314,1570,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.675
315,1575,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.668
316,1580,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.661
317,1585,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.654
318,1590,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.648
319,1595,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.640
320,1600,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.633
321,1605,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.632
322,1610,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.633
323,1615,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.632
324,1620,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.628
325,1625,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.624
326,1630,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.619
327,1635,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.613
328,1640,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.609
329,1645,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.609
330,1650,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.610
331,1655,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.609
332,1660,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.608
333,1665,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.605
334,1670,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.602
335,1675,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.598
336,1680,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.596
337,1685,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.598
338,1690,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.600
339,1695,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.601
340,1700,return,[Hint: anchor A9 · 0.7 m · left 1°],VLM: [Return] query NaVILA with return instru,[Return] query NaVILA with return instruction,,,2.602
341,1705,return,[Hint: anchor A9 · 0.7 m · forward 1°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,2.602
342,1710,return,[Hint: anchor A9 · 0.7 m · forward 1°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,2.620
343,1715,return,[Hint: anchor A9 · 0.7 m · forward 1°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,2.651
344,1720,return,[Hint: anchor A9 · 0.7 m · forward 1°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,2.694
345,1725,return,[Hint: anchor A9 · 0.7 m · forward 1°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,2.731
346,1730,return,[Hint: anchor A9 · 0.7 m · forward 1°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,2.765
347,1735,return,[Hint: anchor A9 · 0.7 m · forward 1°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,2.805
348,1740,return,[Hint: anchor A9 · 0.7 m · forward 1°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,2.843
349,1745,return,[Hint: anchor A9 · 0.7 m · forward 1°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,2.883
350,1750,return,[Hint: anchor A9 · 0.7 m · forward 1°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,2.920
351,1755,return,[Hint: anchor A9 · 0.7 m · forward 1°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,2.955
352,1760,return,[Hint: anchor A9 · 0.7 m · forward 1°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,2.993
353,1765,return,[Hint: anchor A9 · 0.7 m · forward 1°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,3.034
354,1770,return,[Hint: anchor A9 · 0.7 m · forward 1°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,3.071
355,1775,return,[Hint: anchor A9 · 0.7 m · forward 1°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,3.108
356,1780,return,[Hint: anchor A9 · 0.2 m · right 22°],VLM: turn left,The next action is turn left 15 degree.,→ EXECUTED,,3.142
