frame_index,step,phase,hint,vlm_action,vlm_action_raw,arbitration,terminal_state,distance_to_start
30,150,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.217
31,155,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.259
32,160,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.301
33,165,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.341
34,170,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.384
35,175,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.426
36,180,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.466
37,185,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.509
38,190,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.554
39,195,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.593
40,200,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.634
41,205,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.679
42,210,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.721
43,215,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.764
44,220,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.810
45,225,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.851
46,230,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.894
47,235,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.941
48,240,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.983
49,245,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.029
50,250,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.074
51,255,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.117
52,260,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.161
53,265,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.207
54,270,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.248
55,275,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,1.295
56,280,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,1.332
57,285,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,1.356
58,290,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,1.371
59,295,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,1.379
60,300,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.384
61,305,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.399
62,310,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.426
63,315,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.466
64,320,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.508
65,325,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.545
66,330,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.587
67,335,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.628
68,340,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.667
69,345,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.709
70,350,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.753
71,355,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.793
72,360,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.837
73,365,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.881
74,370,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.922
75,375,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.965
76,380,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.010
77,385,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.051
78,390,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.094
79,395,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.139
80,400,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.180
81,405,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.221
82,410,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.266
83,415,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.307
84,420,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.348
85,425,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.393
86,430,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.434
87,435,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.477
88,440,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.521
89,445,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.563
90,450,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.605
91,455,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.651
92,460,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.691
93,465,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.732
94,470,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.777
95,475,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.821
96,480,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.864
97,485,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.910
98,490,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.952
99,495,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.994
100,500,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.039
101,505,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.082
102,510,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.123
103,515,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.169
104,520,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.210
105,525,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.251
106,530,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.295
107,535,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.339
108,540,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.380
109,545,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.426
110,550,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.468
111,555,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.510
112,560,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.555
113,565,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.598
114,570,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.637
115,575,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.683
116,580,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.724
117,585,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.763
118,590,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.806
119,595,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.852
120,600,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.893
121,605,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.939
122,610,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.981
123,615,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.021
124,620,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.063
125,625,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.108
126,630,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.150
127,635,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.194
128,640,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.237
129,645,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.278
130,650,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.320
131,655,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.365
132,660,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.406
133,665,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.449
134,670,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.493
135,675,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.535
136,680,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.579
137,685,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.625
138,690,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.666
139,695,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.711
140,700,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.755
141,705,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.797
142,710,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.841
143,715,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.887
144,720,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.929
145,725,outbound,,VLM: forward,The next action is move forward 75 cm.,,,4.976
146,730,outbound,,VLM: forward,The next action is move forward 75 cm.,,,5.019
147,735,outbound,,VLM: forward,The next action is move forward 75 cm.,,,5.061
148,740,outbound,,VLM: forward,The next action is move forward 75 cm.,,,5.105
149,745,outbound,,VLM: forward,The next action is move forward 75 cm.,,,5.148
150,750,outbound,,VLM: forward,The next action is move forward 75 cm.,,,5.187
151,755,outbound,,VLM: forward,The next action is move forward 75 cm.,,,5.232
152,760,outbound,,VLM: forward,The next action is move forward 75 cm.,,,5.273
153,765,outbound,,VLM: forward,The next action is move forward 75 cm.,,,5.314
154,770,outbound,,VLM: forward,The next action is move forward 75 cm.,,,5.358
155,775,outbound,,VLM: forward,The next action is move forward 75 cm.,,,5.399
156,780,outbound,,VLM: forward,The next action is move forward 75 cm.,,,5.438
157,785,outbound,,VLM: forward,The next action is move forward 75 cm.,,,5.482
158,790,outbound,,VLM: forward,The next action is move forward 75 cm.,,,5.522
159,795,outbound,,VLM: forward,The next action is move forward 75 cm.,,,5.562
160,800,outbound,,VLM: forward,The next action is move forward 75 cm.,,,5.604
161,805,outbound,,VLM: forward,The next action is move forward 75 cm.,,,5.646
162,810,outbound,,VLM: forward,The next action is move forward 75 cm.,,,5.685
163,815,outbound,,VLM: forward,The next action is move forward 75 cm.,,,5.726
164,820,outbound,,VLM: forward,The next action is move forward 75 cm.,,,5.766
165,825,outbound,,VLM: forward,The next action is move forward 75 cm.,,,5.804
166,830,outbound,,VLM: forward,The next action is move forward 75 cm.,,,5.844
167,835,outbound,,VLM: forward,The next action is move forward 75 cm.,,,5.885
168,840,outbound,,VLM: forward,The next action is move forward 75 cm.,,,5.926
169,845,outbound,,VLM: forward,The next action is move forward 75 cm.,,,5.966
170,850,outbound,,VLM: forward,The next action is move forward 75 cm.,,,6.009
171,855,outbound,,VLM: forward,The next action is move forward 75 cm.,,,6.047
172,860,outbound,,VLM: forward,The next action is move forward 75 cm.,,,6.086
173,865,outbound,,VLM: forward,The next action is move forward 75 cm.,,,6.128
174,870,outbound,,VLM: forward,The next action is move forward 75 cm.,,,6.171
175,875,outbound,,VLM: forward,The next action is move forward 75 cm.,,,6.209
176,880,outbound,,VLM: forward,The next action is move forward 75 cm.,,,6.253
177,885,outbound,,VLM: forward,The next action is move forward 75 cm.,,,6.292
178,890,outbound,,VLM: forward,The next action is move forward 75 cm.,,,6.330
179,895,outbound,,VLM: forward,The next action is move forward 75 cm.,,,6.371
180,900,outbound,,VLM: forward,The next action is move forward 75 cm.,,,6.412
181,905,outbound,,VLM: forward,The next action is move forward 75 cm.,,,6.451
182,910,outbound,,VLM: forward,The next action is move forward 75 cm.,,,6.491
183,915,outbound,,VLM: forward,The next action is move forward 75 cm.,,,6.531
184,920,outbound,,VLM: forward,The next action is move forward 75 cm.,,,6.569
185,925,outbound,,VLM: forward,The next action is move forward 75 cm.,,,6.609
186,930,outbound,,VLM: forward,The next action is move forward 75 cm.,,,6.650
187,935,outbound,,VLM: forward,The next action is move forward 75 cm.,,,6.690
188,940,outbound,,VLM: forward,The next action is move forward 75 cm.,,,6.729
189,945,outbound,,VLM: forward,The next action is move forward 75 cm.,,,6.771
190,950,outbound,,VLM: forward,The next action is move forward 75 cm.,,,6.808
191,955,outbound,,VLM: forward,The next action is move forward 75 cm.,,,6.847
192,960,outbound,,VLM: forward,The next action is move forward 75 cm.,,,6.888
193,965,outbound,,VLM: forward,The next action is move forward 75 cm.,,,6.929
194,970,outbound,,VLM: forward,The next action is move forward 75 cm.,,,6.966
195,975,outbound,,VLM: forward,The next action is move forward 75 cm.,,,7.008
196,980,outbound,,VLM: forward,The next action is move forward 75 cm.,,,7.047
197,985,outbound,,VLM: forward,The next action is move forward 75 cm.,,,7.085
198,990,outbound,,VLM: forward,The next action is move forward 75 cm.,,,7.125
199,995,outbound,,VLM: forward,The next action is move forward 75 cm.,,,7.166
200,1000,outbound,,VLM: forward,The next action is move forward 75 cm.,,,7.206
201,1005,outbound,,VLM: forward,The next action is move forward 75 cm.,,,7.245
202,1010,outbound,,VLM: forward,The next action is move forward 75 cm.,,,7.286
203,1015,outbound,,VLM: forward,The next action is move forward 75 cm.,,,7.324
204,1020,outbound,,VLM: forward,The next action is move forward 75 cm.,,,7.363
205,1025,outbound,,VLM: forward,The next action is move forward 75 cm.,,,7.403
206,1030,outbound,,VLM: forward,The next action is move forward 75 cm.,,,7.443
207,1035,outbound,,VLM: forward,The next action is move forward 75 cm.,,,7.480
208,1040,outbound,,VLM: forward,The next action is move forward 75 cm.,,,7.521
209,1045,outbound,,VLM: forward,The next action is move forward 75 cm.,,,7.559
210,1050,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,7.596
211,1055,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,7.627
212,1060,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,7.638
213,1065,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,7.642
214,1070,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,7.644
215,1075,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,7.644
216,1080,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,7.648
217,1085,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,7.652
218,1090,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,7.657
219,1095,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,7.661
220,1100,outbound,,VLM: forward,The next action is move forward 75 cm.,,,7.664
221,1105,outbound,,VLM: forward,The next action is move forward 75 cm.,,,7.673
222,1110,outbound,,VLM: forward,The next action is move forward 75 cm.,,,7.698
223,1115,outbound,,VLM: forward,The next action is move forward 75 cm.,,,7.735
224,1120,outbound,,VLM: forward,The next action is move forward 75 cm.,,,7.777
225,1125,outbound,,VLM: forward,The next action is move forward 75 cm.,,,7.819
226,1130,outbound,,VLM: forward,The next action is move forward 75 cm.,,,7.864
227,1135,outbound,,VLM: forward,The next action is move forward 75 cm.,,,7.904
228,1140,outbound,,VLM: forward,The next action is move forward 75 cm.,,,7.943
229,1145,outbound,,VLM: forward,The next action is move forward 75 cm.,,,7.986
230,1150,outbound,,VLM: forward,The next action is move forward 75 cm.,,,8.029
231,1155,outbound,,VLM: forward,The next action is move forward 75 cm.,,,8.068
232,1160,outbound,,VLM: forward,The next action is move forward 75 cm.,,,8.110
233,1165,outbound,,VLM: forward,The next action is move forward 75 cm.,,,8.150
234,1170,outbound,,VLM: forward,The next action is move forward 75 cm.,,,8.189
235,1175,outbound,,VLM: forward,The next action is move forward 75 cm.,,,8.230
236,1180,outbound,,VLM: forward,The next action is move forward 75 cm.,,,8.273
237,1185,outbound,,VLM: forward,The next action is move forward 75 cm.,,,8.313
238,1190,outbound,,VLM: forward,The next action is move forward 75 cm.,,,8.354
239,1195,outbound,,VLM: forward,The next action is move forward 75 cm.,,,8.398
240,1200,outbound,,VLM: forward,The next action is move forward 75 cm.,,,8.437
241,1205,outbound,,VLM: forward,The next action is move forward 75 cm.,,,8.477
242,1210,outbound,,VLM: forward,The next action is move forward 75 cm.,,,8.520
243,1215,outbound,,VLM: forward,The next action is move forward 75 cm.,,,8.562
244,1220,outbound,,VLM: forward,The next action is move forward 75 cm.,,,8.601
245,1225,outbound,,VLM: forward,The next action is move forward 75 cm.,,,8.644
246,1230,outbound,,VLM: forward,The next action is move forward 75 cm.,,,8.683
247,1235,outbound,,VLM: forward,The next action is move forward 75 cm.,,,8.721
248,1240,outbound,,VLM: forward,The next action is move forward 75 cm.,,,8.763
249,1245,outbound,,VLM: forward,The next action is move forward 75 cm.,,,8.805
250,1250,outbound,,VLM: forward,The next action is move forward 75 cm.,,,8.845
251,1255,outbound,,VLM: forward,The next action is move forward 75 cm.,,,8.886
252,1260,outbound,,VLM: forward,The next action is move forward 75 cm.,,,8.928
253,1265,outbound,,VLM: forward,The next action is move forward 75 cm.,,,8.967
254,1270,outbound,,VLM: forward,The next action is move forward 75 cm.,,,9.008
255,1275,outbound,,VLM: forward,The next action is move forward 75 cm.,,,9.050
256,1280,outbound,,VLM: forward,The next action is move forward 75 cm.,,,9.091
257,1285,outbound,,VLM: forward,The next action is move forward 75 cm.,,,9.130
258,1290,outbound,,VLM: forward,The next action is move forward 75 cm.,,,9.174
259,1295,outbound,,VLM: forward,The next action is move forward 75 cm.,,,9.212
260,1300,outbound,,VLM: forward,The next action is move forward 75 cm.,,,9.250
261,1305,outbound,,VLM: forward,The next action is move forward 75 cm.,,,9.292
262,1310,outbound,,VLM: forward,The next action is move forward 75 cm.,,,9.335
263,1315,outbound,,VLM: forward,The next action is move forward 75 cm.,,,9.375
264,1320,outbound,,VLM: forward,The next action is move forward 75 cm.,,,9.418
265,1325,outbound,,VLM: forward,The next action is move forward 75 cm.,,,9.459
266,1330,outbound,,VLM: forward,The next action is move forward 75 cm.,,,9.500
267,1335,outbound,,VLM: forward,The next action is move forward 75 cm.,,,9.542
268,1340,outbound,,VLM: forward,The next action is move forward 75 cm.,,,9.583
269,1345,outbound,,VLM: forward,The next action is move forward 75 cm.,,,9.622
270,1350,outbound,,VLM: forward,The next action is move forward 75 cm.,,,9.664
271,1355,outbound,,VLM: forward,The next action is move forward 75 cm.,,,9.705
272,1360,outbound,,VLM: forward,The next action is move forward 75 cm.,,,9.742
273,1365,outbound,,VLM: forward,The next action is move forward 75 cm.,,,9.782
274,1370,outbound,,VLM: forward,The next action is move forward 75 cm.,,,9.825
275,1375,outbound,,VLM: forward,The next action is move forward 75 cm.,,,9.866
276,1380,outbound,,VLM: forward,The next action is move forward 75 cm.,,,9.905
277,1385,outbound,,VLM: forward,The next action is move forward 75 cm.,,,9.947
278,1390,outbound,,VLM: forward,The next action is move forward 75 cm.,,,9.985
279,1395,outbound,,VLM: forward,The next action is move forward 75 cm.,,,10.025
280,1400,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,10.067
281,1405,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,10.099
282,1410,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,10.111
283,1415,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,10.121
284,1420,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,10.128
285,1425,outbound,,VLM: forward,The next action is move forward 75 cm.,,,10.135
286,1430,outbound,,VLM: forward,The next action is move forward 75 cm.,,,10.147
287,1435,outbound,,VLM: forward,The next action is move forward 75 cm.,,,10.173
288,1440,outbound,,VLM: forward,The next action is move forward 75 cm.,,,10.210
289,1445,outbound,,VLM: forward,The next action is move forward 75 cm.,,,10.250
290,1450,outbound,,VLM: forward,The next action is move forward 75 cm.,,,10.288
291,1455,outbound,,VLM: forward,The next action is move forward 75 cm.,,,10.332
292,1460,outbound,,VLM: forward,The next action is move forward 75 cm.,,,10.372
293,1465,outbound,,VLM: forward,The next action is move forward 75 cm.,,,10.411
294,1470,outbound,,VLM: forward,The next action is move forward 75 cm.,,,10.453
295,1475,outbound,,VLM: forward,The next action is move forward 75 cm.,,,10.494
296,1480,outbound,,VLM: forward,The next action is move forward 75 cm.,,,10.532
297,1485,outbound,,VLM: forward,The next action is move forward 75 cm.,,,10.573
298,1490,outbound,,VLM: forward,The next action is move forward 75 cm.,,,10.615
299,1495,outbound,,VLM: forward,The next action is move forward 75 cm.,,,10.653
300,1500,outbound,,VLM: forward,The next action is move forward 75 cm.,,,10.694
301,1505,outbound,,VLM: forward,The next action is move forward 75 cm.,,,10.736
302,1510,outbound,,VLM: forward,The next action is move forward 75 cm.,,,10.777
303,1515,outbound,,VLM: forward,The next action is move forward 75 cm.,,,10.816
304,1520,outbound,,VLM: forward,The next action is move forward 75 cm.,,,10.860
305,1525,outbound,,VLM: forward,The next action is move forward 75 cm.,,,10.899
306,1530,outbound,,VLM: forward,The next action is move forward 75 cm.,,,10.939
307,1535,outbound,,VLM: forward,The next action is move forward 75 cm.,,,10.981
308,1540,outbound,,VLM: forward,The next action is move forward 75 cm.,,,11.023
309,1545,outbound,,VLM: forward,The next action is move forward 75 cm.,,,11.061
310,1550,outbound,,VLM: forward,The next action is move forward 75 cm.,,,11.104
311,1555,outbound,,VLM: forward,The next action is move forward 75 cm.,,,11.145
312,1560,outbound,,VLM: forward,The next action is move forward 75 cm.,,,11.184
313,1565,outbound,,VLM: forward,The next action is move forward 75 cm.,,,11.228
314,1570,outbound,,VLM: forward,The next action is move forward 75 cm.,,,11.270
315,1575,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,11.312
316,1580,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,11.350
317,1585,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,11.374
318,1590,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,11.388
319,1595,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,11.397
320,1600,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,11.403
321,1605,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,11.410
322,1610,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,11.417
323,1615,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,11.424
324,1620,outbound,,VLM: turn right,The next action is turn right 15 degree.,,,11.430
325,1625,outbound,,VLM: forward,The next action is move forward 75 cm.,,,11.436
326,1630,outbound,,VLM: forward,The next action is move forward 75 cm.,,,11.447
327,1635,outbound,,VLM: forward,The next action is move forward 75 cm.,,,11.474
328,1640,outbound,,VLM: forward,The next action is move forward 75 cm.,,,11.506
329,1645,outbound,,VLM: forward,The next action is move forward 75 cm.,,,11.540
330,1650,outbound,,VLM: forward,The next action is move forward 75 cm.,,,11.575
331,1655,outbound,,VLM: forward,The next action is move forward 75 cm.,,,11.615
332,1660,outbound,,VLM: forward,The next action is move forward 75 cm.,,,11.651
333,1665,outbound,,VLM: forward,The next action is move forward 75 cm.,,,11.687
334,1670,outbound,,VLM: forward,The next action is move forward 75 cm.,,,11.727
335,1675,outbound,,VLM: forward,The next action is move forward 75 cm.,,,11.768
336,1680,outbound,,VLM: forward,The next action is move forward 75 cm.,,,11.805
337,1685,outbound,,VLM: forward,The next action is move forward 75 cm.,,,11.844
338,1690,outbound,,VLM: forward,The next action is move forward 75 cm.,,,11.883
339,1695,outbound,,VLM: forward,The next action is move forward 75 cm.,,,11.920
340,1700,outbound,,VLM: forward,The next action is move forward 75 cm.,,,11.959
341,1705,outbound,,VLM: forward,The next action is move forward 75 cm.,,,11.999
342,1710,outbound,,VLM: forward,The next action is move forward 75 cm.,,,12.037
343,1715,outbound,,VLM: forward,The next action is move forward 75 cm.,,,12.075
344,1720,outbound,,VLM: forward,The next action is move forward 75 cm.,,,12.116
345,1725,outbound,,VLM: forward,The next action is move forward 75 cm.,,,12.154
346,1730,outbound,,VLM: forward,The next action is move forward 75 cm.,,,12.191
347,1735,outbound,,VLM: forward,The next action is move forward 75 cm.,,,12.232
348,1740,outbound,,VLM: forward,The next action is move forward 75 cm.,,,12.271
349,1745,outbound,,VLM: forward,The next action is move forward 75 cm.,,,12.307
350,1750,outbound,,VLM: forward,The next action is move forward 75 cm.,,,12.346
351,1755,outbound,,VLM: forward,The next action is move forward 75 cm.,,,12.387
352,1760,outbound,,VLM: forward,The next action is move forward 75 cm.,,,12.423
353,1765,outbound,,VLM: forward,The next action is move forward 75 cm.,,,12.461
354,1770,outbound,,VLM: forward,The next action is move forward 75 cm.,,,12.502
355,1775,outbound,,VLM: forward,The next action is move forward 75 cm.,,,12.541
356,1780,outbound,,VLM: forward,The next action is move forward 75 cm.,,,12.576
357,1785,outbound,,VLM: forward,The next action is move forward 75 cm.,,,12.616
358,1790,outbound,,VLM: forward,The next action is move forward 75 cm.,,,12.654
359,1795,outbound,,VLM: forward,The next action is move forward 75 cm.,,,12.690
360,1800,outbound,,VLM: forward,The next action is move forward 75 cm.,,,12.729
361,1805,outbound,,VLM: forward,The next action is move forward 75 cm.,,,12.771
362,1810,outbound,,VLM: forward,The next action is move forward 75 cm.,,,12.809
363,1815,outbound,,VLM: forward,The next action is move forward 75 cm.,,,12.847
364,1820,outbound,,VLM: forward,The next action is move forward 75 cm.,,,12.889
365,1825,outbound,,VLM: forward,The next action is move forward 75 cm.,,,12.927
366,1830,outbound,,VLM: forward,The next action is move forward 75 cm.,,,12.964
367,1835,outbound,,VLM: forward,The next action is move forward 75 cm.,,,13.006
368,1840,outbound,,VLM: forward,The next action is move forward 75 cm.,,,13.046
369,1845,outbound,,VLM: forward,The next action is move forward 75 cm.,,,13.083
370,1850,outbound,,VLM: forward,The next action is move forward 75 cm.,,,13.122
371,1855,outbound,,VLM: forward,The next action is move forward 75 cm.,,,13.164
372,1860,outbound,,VLM: forward,The next action is move forward 75 cm.,,,13.201
373,1865,outbound,,VLM: forward,The next action is move forward 75 cm.,,,13.239
374,1870,outbound,,VLM: forward,The next action is move forward 75 cm.,,,13.281
375,1875,outbound,,VLM: forward,The next action is move forward 75 cm.,,,13.322
376,1880,outbound,,VLM: forward,The next action is move forward 75 cm.,,,13.358
377,1885,outbound,,VLM: forward,The next action is move forward 75 cm.,,,13.398
378,1890,outbound,,VLM: forward,The next action is move forward 75 cm.,,,13.438
