frame_index,step,phase,hint,vlm_action,vlm_action_raw,arbitration,terminal_state,distance_to_start
29,145,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.185
30,150,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.232
31,155,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.275
32,160,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.322
33,165,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.364
34,170,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.405
35,175,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.449
36,180,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.493
37,185,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.533
38,190,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.578
39,195,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.618
40,200,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.655
41,205,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.693
42,210,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.736
43,215,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.778
44,220,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.816
45,225,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.859
46,230,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.898
47,235,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.938
48,240,outbound,,VLM: forward,The next action is move forward 75 cm.,,,0.981
49,245,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.022
50,250,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.060
51,255,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.101
52,260,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.142
53,265,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.181
54,270,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.223
55,275,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.268
56,280,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.312
57,285,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.355
58,290,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.400
59,295,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.441
60,300,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.482
61,305,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.526
62,310,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.568
63,315,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.608
64,320,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.652
65,325,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.692
66,330,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.732
67,335,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.775
68,340,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.819
69,345,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.858
70,350,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.901
71,355,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.941
72,360,outbound,,VLM: forward,The next action is move forward 75 cm.,,,1.980
73,365,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.021
74,370,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.064
75,375,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.102
76,380,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.142
77,385,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.184
78,390,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.222
79,395,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.260
80,400,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.302
81,405,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.344
82,410,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.381
83,415,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.423
84,420,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.463
85,425,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.500
86,430,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.531
87,435,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.544
88,440,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.553
89,445,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.562
90,450,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.572
91,455,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.580
92,460,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.588
93,465,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.598
94,470,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.605
95,475,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.609
96,480,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.615
97,485,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.621
98,490,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.627
99,495,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.634
100,500,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.638
101,505,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.644
102,510,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.650
103,515,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.654
104,520,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.656
105,525,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.660
106,530,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.666
107,535,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.671
108,540,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.677
109,545,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.682
110,550,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.690
111,555,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.695
112,560,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.697
113,565,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.696
114,570,outbound,,VLM: turn left,The next action is turn left 45 degree.,,,2.696
115,575,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,2.699
116,580,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,2.704
117,585,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,2.710
118,590,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,2.717
119,595,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,2.722
120,600,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,2.725
121,605,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,2.724
122,610,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,2.725
123,615,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,2.727
124,620,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,2.731
125,625,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.733
126,630,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.735
127,635,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.737
128,640,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.739
129,645,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.743
130,650,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.747
131,655,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.747
132,660,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.744
133,665,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.746
134,670,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.750
135,675,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.758
136,680,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.767
137,685,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.775
138,690,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.779
139,695,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.786
140,700,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.797
141,705,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.812
142,710,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.827
143,715,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.840
144,720,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.851
145,725,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.863
146,730,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.876
147,735,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.892
148,740,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.907
149,745,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.920
150,750,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.930
151,755,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.941
152,760,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.953
153,765,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.965
154,770,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.981
155,775,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.996
156,780,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.010
157,785,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.021
158,790,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.034
159,795,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.047
160,800,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.062
161,805,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.077
162,810,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.093
163,815,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.107
164,820,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.123
165,825,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.137
166,830,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.154
167,835,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.169
168,840,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.185
169,845,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.198
170,850,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.209
171,855,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.219
172,860,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.226
173,865,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.233
174,870,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.238
175,875,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.240
176,880,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.241
177,885,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.244
178,890,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.249
179,895,outbound,,VLM: turn left,The next action is turn left 30 degree.,,,3.257
180,900,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.264
181,905,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.269
182,910,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.271
183,915,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.273
184,920,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.276
185,925,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.280
186,930,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.290
187,935,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.298
188,940,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.305
189,945,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.310
190,950,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.313
191,955,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.316
192,960,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.318
193,965,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.328
194,970,outbound,,VLM: turn left,The next action is turn left 15 degree.,,,3.337
195,975,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.343
196,980,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.348
197,985,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.346
198,990,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.341
199,995,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.334
200,1000,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.320
201,1005,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.302
202,1010,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.280
203,1015,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.263
204,1020,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.245
205,1025,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.231
206,1030,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.216
207,1035,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.196
208,1040,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.179
209,1045,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.166
210,1050,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.151
211,1055,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.137
212,1060,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.124
213,1065,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.107
214,1070,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.093
215,1075,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.082
216,1080,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.070
217,1085,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.056
218,1090,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.046
219,1095,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.034
220,1100,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.020
221,1105,outbound,,VLM: forward,The next action is move forward 75 cm.,,,3.006
222,1110,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.994
223,1115,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.982
224,1120,outbound,,VLM: forward,The next action is move forward 75 cm.,,,2.971
225,1125,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.962
226,1130,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.952
227,1135,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.948
228,1140,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.948
229,1145,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.948
230,1150,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.949
231,1155,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.952
232,1160,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.955
233,1165,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.953
234,1170,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.950
235,1175,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.949
236,1180,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.948
237,1185,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.947
238,1190,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.947
239,1195,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.946
240,1200,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.943
241,1205,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.943
242,1210,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.947
243,1215,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.949
244,1220,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.950
245,1225,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.949
246,1230,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.947
247,1235,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.944
248,1240,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.943
249,1245,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.940
250,1250,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.939
251,1255,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.944
252,1260,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.949
253,1265,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.954
254,1270,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.957
255,1275,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.959
256,1280,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.960
257,1285,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.964
258,1290,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.967
259,1295,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.964
260,1300,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.960
261,1305,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.960
262,1310,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.962
263,1315,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.965
264,1320,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.970
265,1325,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.971
266,1330,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.970
267,1335,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.971
268,1340,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.972
269,1345,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.967
270,1350,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.963
271,1355,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.958
272,1360,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.959
273,1365,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.965
274,1370,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.968
275,1375,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.970
276,1380,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.972
277,1385,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.971
278,1390,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.972
279,1395,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.975
280,1400,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.976
281,1405,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.982
282,1410,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.986
283,1415,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.984
284,1420,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,2.984
285,1425,return,[Hint: anchor A6 · 0.9 m · left 0°],VLM: [Return] query NaVILA with return instru,[Return] query NaVILA with return instruction,,,2.985
286,1430,return,[Hint: anchor A6 · 0.9 m · forward 0°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,2.988
287,1435,return,[Hint: anchor A6 · 0.9 m · forward 0°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,2.991
288,1440,return,[Hint: anchor A6 · 0.9 m · forward 0°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,2.992
289,1445,return,[Hint: anchor A6 · 0.9 m · forward 0°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,2.992
290,1450,return,[Hint: anchor A6 · 0.9 m · forward 0°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,2.991
291,1455,return,[Hint: anchor A6 · 0.9 m · forward 0°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,2.986
292,1460,return,[Hint: anchor A6 · 0.9 m · forward 0°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,2.984
293,1465,return,[Hint: anchor A6 · 0.9 m · forward 0°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,2.984
294,1470,return,[Hint: anchor A6 · 0.9 m · forward 0°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,2.984
295,1475,return,[Hint: anchor A6 · 0.9 m · forward 0°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,2.986
296,1480,return,[Hint: anchor A6 · 0.9 m · forward 0°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,2.989
297,1485,return,[Hint: anchor A6 · 0.9 m · forward 0°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,2.990
298,1490,return,[Hint: anchor A6 · 0.9 m · forward 0°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,2.989
299,1495,return,[Hint: anchor A6 · 0.9 m · forward 0°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,2.986
300,1500,return,[Hint: anchor A6 · 0.9 m · forward 0°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,2.979
301,1505,return,[Hint: anchor A6 · 0.8 m · right 37°],VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,2.978
302,1510,return,[Hint: anchor A6 · 0.8 m · right 37°],VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,2.978
303,1515,return,[Hint: anchor A6 · 0.8 m · right 37°],VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,2.980
304,1520,return,[Hint: anchor A6 · 0.8 m · right 37°],VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,2.979
305,1525,return,[Hint: anchor A6 · 0.8 m · right 37°],VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,2.977
306,1530,return,[Hint: anchor A6 · 0.8 m · right 37°],VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,2.978
307,1535,return,[Hint: anchor A6 · 0.8 m · right 37°],VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,2.980
308,1540,return,[Hint: anchor A6 · 0.8 m · right 37°],VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,2.982
309,1545,return,[Hint: anchor A6 · 0.8 m · right 37°],VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,2.985
310,1550,return,[Hint: anchor A6 · 0.8 m · right 37°],VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,2.988
311,1555,return,[Hint: anchor A6 · 0.8 m · right 37°],VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,2.992
312,1560,return,[Hint: anchor A6 · 0.8 m · right 37°],VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,2.999
313,1565,return,[Hint: anchor A6 · 0.8 m · right 37°],VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,3.005
314,1570,return,[Hint: anchor A6 · 0.8 m · right 37°],VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,3.011
315,1575,return,[Hint: anchor A6 · 0.8 m · right 37°],VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,3.016
316,1580,return,[Hint: anchor A6 · 0.7 m · forward 5°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.022
317,1585,return,[Hint: anchor A6 · 0.7 m · forward 5°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.029
318,1590,return,[Hint: anchor A6 · 0.7 m · forward 5°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.032
319,1595,return,[Hint: anchor A6 · 0.7 m · forward 5°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.037
320,1600,return,[Hint: anchor A6 · 0.7 m · forward 5°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.043
321,1605,return,[Hint: anchor A6 · 0.7 m · forward 5°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.049
322,1610,return,[Hint: anchor A6 · 0.7 m · forward 5°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.056
323,1615,return,[Hint: anchor A6 · 0.7 m · forward 5°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.069
324,1620,return,[Hint: anchor A6 · 0.7 m · forward 5°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.085
325,1625,return,[Hint: anchor A6 · 0.7 m · forward 5°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.097
326,1630,return,[Hint: anchor A6 · 0.7 m · forward 5°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.110
327,1635,return,[Hint: anchor A6 · 0.7 m · forward 5°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.120
328,1640,return,[Hint: anchor A6 · 0.7 m · forward 5°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.130
329,1645,return,[Hint: anchor A6 · 0.7 m · forward 5°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.143
330,1650,return,[Hint: anchor A6 · 0.7 m · forward 5°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.160
331,1655,return,[Hint: anchor A6 · 0.2 m · right 40°],VLM: turn right,The next action is turn right 15 degree.,→ EXECUTED,,3.175
332,1660,return,[Hint: anchor A6 · 0.1 m · right 50°],VLM: turn right,The next action is turn right 15 degree.,→ EXECUTED,,3.180
